index,Time (s),HR (BPM),RESP (BPM),SpO2 (%),TEMP (*C),OUTPUT
76,76,84,20,94,44,Abnormal
77,77,84,19,94,43,Abnormal
78,78,84,21,94,45,Abnormal
79,79,86,24,94,44,Abnormal
80,80,84,24,94,45,Abnormal
81,81,86,24,94,45,Abnormal
82,82,85,27,94,44,Abnormal
83,83,85,27,94,45,Abnormal
84,84,83,27,93,44,Abnormal
85,85,83,27,93,44,Abnormal
86,86,86,27,93,45,Abnormal
87,87,84,28,93,46,Abnormal
88,88,85,28,93,45,Abnormal
89,89,82,27,93,46,Abnormal
90,90,83,26,93,45,Abnormal
91,91,82,27,94,46,Abnormal
92,92,82,27,94,45,Abnormal
93,93,81,27,94,45,Abnormal
94,94,81,26,94,46,Abnormal
95,95,82,28,94,45,Abnormal
96,96,83,28,94,46,Abnormal
97,97,82,28,94,32,Normal
98,98,83,28,94,32,Normal
99,99,84,27,93,45,Abnormal
100,100,83,27,93,46,Abnormal
101,101,82,27,93,32,Normal
102,102,82,27,93,45,Abnormal
103,103,82,26,93,46,Abnormal
104,104,81,27,93,45,Abnormal
105,105,79,26,93,46,Abnormal
106,106,75,26,93,45,Abnormal
107,107,76,26,93,46,Abnormal
108,108,75,27,93,45,Abnormal
109,109,73,27,93,46,Abnormal
110,110,74,27,93,45,Abnormal
111,111,75,27,93,46,Abnormal
112,112,74,23,93,45,Abnormal
113,113,75,26,93,46,Abnormal
114,114,77,26,94,45,Abnormal
115,115,82,25,94,46,Abnormal
116,116,80,23,94,45,Abnormal
117,117,80,23,94,46,Abnormal
118,118,80,23,94,45,Abnormal
119,119,82,23,94,46,Abnormal
120,120,82,23,94,45,Abnormal
121,121,82,23,94,32,Normal
122,122,83,22,94,31,Normal
123,123,83,22,94,32,Normal
124,124,82,22,94,31,Normal
125,125,83,22,93,32,Normal
126,126,83,22,94,46,Abnormal
127,127,84,18,94,47,Abnormal
128,128,85,18,94,46,Abnormal
129,129,82,18,94,47,Abnormal
130,130,82,18,94,46,Abnormal
131,131,81,18,93,31,Normal
132,132,79,17,93,30,Normal
133,133,83,17,93,31,Normal
134,134,82,17,93,30,Normal
135,135,82,17,93,30,Normal
136,136,82,16,94,30,Normal
137,137,84,17,94,30,Normal
138,138,83,17,94,30,Normal
139,139,83,17,94,30,Normal
140,140,83,17,94,47,Abnormal
141,141,82,17,94,48,Abnormal
142,142,81,16,94,47,Abnormal
143,143,81,16,94,48,Abnormal
144,144,83,16,94,30,Normal
145,145,78,16,94,30,Normal
146,146,77,16,94,30,Normal
147,147,78,14,94,47,Abnormal
148,148,76,14,94,47,Abnormal
149,149,79,14,93,47,Abnormal
150,150,78,14,93,47,Abnormal
151,151,80,14,93,48,Abnormal
152,152,78,14,93,47,Abnormal
153,153,76,15,93,30,Normal
154,154,78,15,93,47,Abnormal
155,155,76,14,93,30,Normal
156,156,76,16,93,47,Abnormal
157,157,74,16,93,47,Abnormal
158,158,75,16,93,47,Abnormal
159,159,76,16,93,47,Abnormal
160,160,76,16,93,47,Abnormal
161,161,75,17,93,47,Abnormal
162,162,79,17,93,47,Abnormal
163,163,79,17,93,47,Abnormal
164,164,83,17,93,47,Abnormal
165,165,82,16,93,47,Abnormal
166,166,87,17,93,48,Abnormal
167,167,86,17,93,47,Abnormal
168,168,87,17,93,47,Abnormal
169,169,86,17,93,31,Normal
170,170,85,17,93,47,Abnormal
171,171,84,17,93,47,Abnormal
172,172,83,17,93,46,Abnormal
173,173,85,17,93,47,Abnormal
174,174,83,17,93,46,Abnormal
175,175,81,17,93,47,Abnormal
176,176,79,17,93,46,Abnormal
177,177,78,17,93,47,Abnormal
178,178,79,17,94,47,Abnormal
179,179,80,17,94,46,Abnormal
180,180,80,17,94,47,Abnormal
181,181,80,17,94,31,Normal
182,182,83,17,94,46,Abnormal
183,183,85,17,94,47,Abnormal
184,184,87,17,94,31,Normal
185,185,86,15,94,31,Normal
186,186,88,15,94,31,Normal
187,187,86,15,93,46,Abnormal
188,188,88,15,93,31,Normal
189,189,86,15,93,46,Abnormal
190,190,85,15,93,45,Abnormal
191,191,83,15,93,46,Abnormal
192,192,82,15,93,45,Abnormal
193,193,84,15,93,46,Abnormal
194,194,84,15,93,45,Abnormal
195,195,84,15,93,46,Abnormal
196,196,83,14,93,45,Abnormal
197,197,81,14,93,46,Abnormal
198,198,84,14,93,47,Abnormal
199,199,81,14,93,46,Abnormal
200,200,85,14,93,47,Abnormal
201,201,85,13,93,47,Abnormal
202,202,85,13,93,46,Abnormal
203,203,85,15,93,47,Abnormal
204,204,84,15,93,47,Abnormal
205,205,83,14,94,46,Abnormal
206,206,84,13,94,47,Abnormal
207,207,83,16,94,46,Abnormal
208,208,84,16,94,31,Normal
209,209,84,16,94,46,Abnormal
210,210,83,16,95,45,Abnormal
211,211,83,16,95,46,Abnormal
212,212,85,16,95,45,Abnormal
213,213,81,16,95,45,Abnormal
214,214,82,16,95,46,Abnormal
215,215,81,16,95,45,Abnormal
216,216,81,16,95,45,Abnormal
217,217,82,16,95,46,Abnormal
218,218,84,16,95,45,Abnormal
219,219,83,16,95,45,Abnormal
220,220,83,16,95,46,Abnormal
221,221,86,16,95,45,Abnormal
222,222,85,16,95,46,Abnormal
223,223,87,16,95,45,Abnormal
224,224,85,15,95,46,Abnormal
225,225,86,15,95,47,Abnormal
226,226,84,16,95,31,Normal
227,227,82,16,95,45,Abnormal
228,228,83,16,95,45,Abnormal
229,229,81,16,95,31,Normal
230,230,84,16,95,44,Abnormal
231,231,83,15,95,45,Abnormal
232,232,84,16,95,46,Abnormal
233,233,84,16,95,46,Abnormal
234,234,86,16,95,45,Abnormal
235,235,86,16,95,31,Normal
236,236,87,16,95,45,Abnormal
237,237,86,16,95,44,Abnormal
238,238,85,13,95,45,Abnormal
239,239,86,14,95,45,Abnormal
240,240,87,14,95,45,Abnormal
241,241,86,13,95,44,Abnormal
242,242,85,12,95,45,Abnormal
243,243,86,15,95,44,Abnormal
244,244,83,16,95,44,Abnormal
245,245,83,16,95,44,Abnormal
246,246,82,16,95,43,Abnormal
247,247,84,15,95,31,Normal
248,248,81,17,95,44,Abnormal
249,249,83,17,95,44,Abnormal
250,250,81,17,95,43,Abnormal
251,251,81,18,95,44,Abnormal
252,252,81,19,95,43,Abnormal
253,253,80,19,95,31,Normal
254,254,85,18,95,44,Abnormal
255,255,82,21,95,45,Abnormal
256,256,84,21,95,43,Abnormal
257,257,80,21,95,43,Abnormal
258,258,80,21,95,31,Normal
259,259,81,24,95,44,Abnormal
260,260,82,24,95,43,Abnormal
261,261,82,24,95,44,Abnormal
262,262,78,24,95,43,Abnormal
263,263,79,21,94,43,Abnormal
264,264,78,21,94,43,Abnormal
265,265,81,21,94,42,Abnormal
266,266,83,21,94,31,Normal
267,267,82,20,94,43,Abnormal
268,268,83,20,94,31,Normal
269,269,76,20,93,42,Abnormal
270,270,76,20,93,31,Normal
271,271,80,20,93,31,Normal
272,272,78,18,93,43,Abnormal
273,273,79,18,93,42,Abnormal
274,274,78,18,93,31,Normal
275,275,77,18,93,42,Abnormal
276,276,75,17,93,42,Abnormal
277,277,75,17,93,42,Abnormal
278,278,76,17,93,31,Normal
279,279,76,17,93,42,Abnormal
280,280,74,16,93,31,Normal
281,281,75,16,93,43,Abnormal
282,282,76,16,94,42,Abnormal
283,283,78,16,94,42,Abnormal
284,284,77,15,94,31,Normal
285,285,78,16,94,41,Abnormal
286,286,78,16,94,31,Normal
287,287,83,16,94,41,Abnormal
288,288,83,16,94,42,Abnormal
289,289,81,16,94,41,Abnormal
290,290,82,15,94,31,Normal
291,291,79,15,93,42,Abnormal
292,292,80,15,93,41,Abnormal
293,293,81,15,93,31,Normal
294,294,81,15,93,41,Abnormal
295,295,81,15,93,41,Abnormal
296,296,81,15,93,31,Normal
297,297,84,15,93,40,Abnormal
298,298,83,16,93,31,Normal
299,299,84,16,93,41,Abnormal
300,300,84,16,93,31,Normal
301,301,83,16,93,41,Abnormal
302,302,81,16,93,32,Normal
303,303,82,16,93,32,Normal
304,304,83,16,93,41,Abnormal
305,305,81,16,93,41,Abnormal
306,306,81,17,93,42,Abnormal
307,307,82,18,93,41,Abnormal
308,308,84,18,93,42,Abnormal
309,309,85,17,93,42,Abnormal
310,310,87,17,93,42,Abnormal
311,311,84,17,93,32,Normal
312,312,83,18,93,42,Abnormal
313,313,83,18,93,42,Abnormal
314,314,84,17,93,32,Normal
315,315,84,19,93,32,Normal
316,316,84,21,94,32,Normal
317,317,84,21,94,32,Normal
318,318,84,21,94,42,Abnormal
319,319,84,22,94,42,Abnormal
320,320,86,22,94,41,Abnormal
321,321,84,22,94,42,Abnormal
322,322,86,22,94,41,Abnormal
323,323,86,22,94,41,Abnormal
324,324,86,21,94,41,Abnormal
325,325,86,21,94,32,Normal
326,326,85,21,94,42,Abnormal
327,327,83,21,94,41,Abnormal
328,328,85,21,95,32,Normal
329,329,84,21,95,41,Abnormal
330,330,84,21,95,32,Normal
331,331,83,21,95,41,Abnormal
332,332,83,21,95,32,Normal
333,333,82,22,94,32,Normal
334,334,82,22,94,42,Abnormal
335,335,82,22,94,41,Abnormal
336,336,84,22,94,42,Abnormal
337,337,85,22,93,41,Abnormal
338,338,85,22,93,41,Abnormal
339,339,85,22,93,42,Abnormal
340,340,83,22,93,42,Abnormal
341,341,83,23,93,42,Abnormal
342,342,83,27,93,43,Abnormal
343,343,82,27,93,42,Abnormal
344,344,80,27,93,41,Abnormal
345,345,81,30,93,42,Abnormal
346,346,79,31,93,41,Abnormal
347,347,81,31,93,41,Abnormal
348,348,82,30,93,41,Abnormal
349,349,79,29,93,39,Abnormal
350,350,80,30,93,40,Abnormal
351,351,77,30,93,41,Abnormal
352,352,79,30,93,40,Abnormal
353,353,80,30,93,40,Abnormal
354,354,81,30,93,39,Abnormal
355,355,82,30,93,40,Abnormal
356,356,78,29,93,40,Abnormal
357,357,80,28,93,41,Abnormal
358,358,82,27,93,41,Abnormal
359,359,84,27,93,41,Abnormal
360,360,85,27,93,41,Abnormal
361,361,84,25,93,41,Abnormal
362,362,84,27,93,41,Abnormal
363,363,83,27,93,41,Abnormal
364,364,87,27,94,41,Abnormal
365,365,86,25,94,41,Abnormal
366,366,86,25,94,41,Abnormal
367,367,86,25,94,41,Abnormal
368,368,86,25,94,41,Abnormal
369,369,86,24,94,41,Abnormal
370,370,86,24,93,42,Abnormal
371,371,88,24,93,32,Normal
372,372,87,24,93,42,Abnormal
373,373,87,24,93,43,Abnormal
374,374,88,21,93,42,Abnormal
375,375,89,21,93,43,Abnormal
376,376,88,21,93,43,Abnormal
377,377,86,21,93,42,Abnormal
378,378,84,19,93,43,Abnormal
379,379,83,19,93,42,Abnormal
380,380,81,19,93,42,Abnormal
381,381,81,19,93,42,Abnormal
382,382,79,17,93,41,Abnormal
383,383,79,17,93,42,Abnormal
384,384,80,17,93,41,Abnormal
385,385,79,17,93,43,Abnormal
386,386,80,17,93,42,Abnormal
387,387,82,18,93,42,Abnormal
388,388,81,18,93,42,Abnormal
389,389,84,18,93,43,Abnormal
390,390,80,17,93,42,Abnormal
391,391,84,17,93,42,Abnormal
392,392,83,18,93,43,Abnormal
393,393,79,18,93,42,Abnormal
394,394,81,17,93,42,Abnormal
395,395,80,18,93,42,Abnormal
396,396,80,18,93,43,Abnormal
397,397,80,18,93,42,Abnormal
398,398,82,18,93,42,Abnormal
399,399,82,18,93,43,Abnormal
400,400,81,18,93,42,Abnormal
401,401,84,18,93,43,Abnormal
402,402,84,18,93,42,Abnormal
403,403,82,18,93,42,Abnormal
404,404,81,18,93,43,Abnormal
405,405,82,18,93,42,Abnormal
406,406,81,18,93,43,Abnormal
407,407,81,18,93,42,Abnormal
408,408,81,18,93,43,Abnormal
409,409,81,18,93,42,Abnormal
410,410,82,20,93,43,Abnormal
411,411,85,20,93,42,Abnormal
412,412,85,20,93,43,Abnormal
413,413,87,19,93,32,Normal
414,414,88,18,94,32,Normal
415,415,89,18,94,43,Abnormal
416,416,89,18,94,32,Normal
417,417,88,18,94,32,Normal
418,418,89,18,94,32,Normal
419,419,89,18,94,32,Normal
420,420,89,17,94,32,Normal
421,421,89,17,94,43,Abnormal
422,422,89,17,94,43,Abnormal
423,423,87,17,94,42,Abnormal
424,424,86,15,94,42,Abnormal
425,425,86,15,94,32,Normal
426,426,83,15,94,32,Normal
427,427,83,15,94,43,Abnormal
428,428,83,17,94,43,Abnormal
429,429,84,17,94,43,Abnormal
430,430,83,18,93,42,Abnormal
431,431,84,21,93,43,Abnormal
432,432,84,21,93,42,Abnormal
433,433,83,21,93,43,Abnormal
434,434,84,20,93,42,Abnormal
435,435,86,20,93,43,Abnormal
436,436,85,22,93,42,Abnormal
437,437,84,22,93,43,Abnormal
438,438,83,25,93,42,Abnormal
439,439,83,25,93,42,Abnormal
440,440,83,29,93,43,Abnormal
441,441,83,29,93,42,Abnormal
442,442,79,29,93,43,Abnormal
443,443,81,29,93,43,Abnormal
444,444,79,29,93,42,Abnormal
445,445,81,29,93,43,Abnormal
446,446,81,28,93,43,Abnormal
447,447,82,27,92,43,Abnormal
448,448,81,27,92,42,Abnormal
449,449,82,27,92,43,Abnormal
450,450,86,27,92,43,Abnormal
451,451,84,27,92,43,Abnormal
452,452,85,23,92,43,Abnormal
453,453,84,25,92,43,Abnormal
454,454,84,25,92,42,Abnormal
455,455,84,25,92,43,Abnormal
456,456,85,24,92,43,Abnormal
457,457,85,22,92,44,Abnormal
458,458,85,22,92,43,Abnormal
459,459,85,22,92,44,Abnormal
460,460,87,23,92,43,Abnormal
461,461,88,23,92,43,Abnormal
462,462,88,23,93,44,Abnormal
463,463,83,21,93,43,Abnormal
464,464,83,21,93,44,Abnormal
465,465,82,22,93,43,Abnormal
466,466,82,22,93,43,Abnormal
467,467,85,22,94,43,Abnormal
468,468,85,20,94,43,Abnormal
469,469,85,20,94,42,Abnormal
470,470,79,22,94,43,Abnormal
471,471,81,22,94,44,Abnormal
472,472,82,22,94,44,Abnormal
473,473,82,21,94,43,Abnormal
474,474,82,22,94,43,Abnormal
475,475,81,22,94,44,Abnormal
476,476,81,22,94,43,Abnormal
477,477,81,22,94,43,Abnormal
478,478,86,21,94,42,Abnormal
479,479,85,23,94,32,Normal
480,480,87,23,94,32,Normal
0,0,78,17,100,43,Abnormal
1,1,78,17,100,43,Abnormal
2,2,79,17,100,32,Normal
3,3,80,17,100,44,Abnormal
4,4,80,17,100,32,Normal
5,5,80,17,100,43,Abnormal
6,6,81,17,100,43,Abnormal
7,7,81,17,100,44,Abnormal
8,8,81,18,100,43,Abnormal
9,9,82,18,100,43,Abnormal
10,10,82,18,100,42,Abnormal
11,11,82,19,100,43,Abnormal
12,12,82,19,100,43,Abnormal
13,13,83,19,100,43,Abnormal
14,14,84,19,100,44,Abnormal
15,15,87,18,100,43,Abnormal
16,16,87,18,100,43,Abnormal
17,17,88,18,100,44,Abnormal
18,18,88,18,100,32,Normal
19,19,89,18,100,43,Abnormal
20,20,90,18,100,32,Normal
21,21,90,16,100,43,Abnormal
22,22,88,16,100,44,Abnormal
23,23,87,17,100,43,Abnormal
24,24,86,17,100,43,Abnormal
25,25,86,17,100,44,Abnormal
26,26,86,17,100,43,Abnormal
27,27,85,17,100,32,Normal
28,28,84,17,100,31,Normal
29,29,84,17,100,32,Normal
30,30,84,17,100,44,Abnormal
31,31,84,17,100,45,Abnormal
32,32,83,18,100,32,Normal
33,33,83,18,100,44,Abnormal
34,34,83,18,100,43,Abnormal
35,35,83,18,100,44,Abnormal
36,36,83,18,100,43,Abnormal
37,37,83,18,100,44,Abnormal
38,38,83,17,100,44,Abnormal
39,39,83,17,100,45,Abnormal
40,40,83,17,100,44,Abnormal
41,41,83,17,100,44,Abnormal
42,42,83,18,100,45,Abnormal
43,43,82,18,100,44,Abnormal
44,44,82,18,100,44,Abnormal
45,45,82,20,100,45,Abnormal
46,46,82,20,100,44,Abnormal
47,47,82,20,100,44,Abnormal
48,48,82,20,100,44,Abnormal
49,49,82,20,100,44,Abnormal
50,50,82,18,100,45,Abnormal
51,51,81,18,100,44,Abnormal
52,52,81,18,100,45,Abnormal
53,53,81,18,100,45,Abnormal
54,54,81,18,100,44,Abnormal
55,55,81,18,100,45,Abnormal
56,56,81,18,100,45,Abnormal
57,57,81,18,100,44,Abnormal
58,58,81,18,100,45,Abnormal
59,59,81,18,100,44,Abnormal
60,60,81,18,100,45,Abnormal
61,61,81,18,100,31,Normal
62,62,80,18,100,45,Abnormal
63,63,80,18,100,44,Abnormal
64,64,80,18,100,45,Abnormal
65,65,80,18,100,44,Abnormal
66,66,79,18,100,45,Abnormal
67,67,79,18,100,44,Abnormal
68,68,79,18,100,31,Normal
69,69,79,18,100,45,Abnormal
70,70,79,18,100,30,Normal
71,71,79,18,100,31,Normal
72,72,79,18,100,45,Abnormal
73,73,79,18,100,44,Abnormal
74,74,79,18,100,45,Abnormal
75,75,79,18,100,45,Abnormal
76,76,79,18,100,44,Abnormal
77,77,79,18,100,46,Abnormal
78,78,79,19,100,30,Normal
79,79,79,19,100,45,Abnormal
80,80,79,19,100,46,Abnormal
81,81,79,19,100,45,Abnormal
82,82,79,19,100,45,Abnormal
83,83,79,19,100,44,Abnormal
84,84,79,19,100,45,Abnormal
85,85,79,19,100,30,Normal
86,86,79,19,100,46,Abnormal
87,87,79,19,100,29,Normal
88,88,79,19,100,45,Abnormal
89,89,80,19,100,46,Abnormal
90,90,80,19,100,29,Normal
91,91,85,19,100,45,Abnormal
92,92,89,18,100,29,Normal
93,93,90,20,100,46,Abnormal
94,94,92,20,100,29,Normal
95,95,93,21,100,29,Normal
96,96,99,21,100,45,Abnormal
97,97,103,22,100,45,Abnormal
98,98,99,22,100,45,Abnormal
99,99,95,22,100,29,Normal
100,100,96,22,100,45,Abnormal
101,101,96,22,100,29,Normal
102,102,95,22,100,29,Normal
103,103,95,23,100,46,Abnormal
104,104,89,25,100,29,Normal
105,105,89,25,100,46,Abnormal
106,106,87,25,100,30,Normal
107,107,87,24,100,46,Abnormal
108,108,87,23,100,47,Abnormal
109,109,88,22,100,46,Abnormal
110,110,89,21,100,29,Normal
111,111,90,21,100,47,Abnormal
112,112,89,21,100,46,Abnormal
113,113,88,21,100,47,Abnormal
114,114,88,21,100,46,Abnormal
115,115,85,21,100,47,Abnormal
116,116,84,21,100,46,Abnormal
117,117,82,20,100,47,Abnormal
118,118,82,20,99,30,Normal
119,119,81,20,99,46,Abnormal
120,120,80,19,100,47,Abnormal
121,121,81,19,100,46,Abnormal
122,122,81,19,100,47,Abnormal
123,123,82,19,100,46,Abnormal
124,124,82,19,100,48,Abnormal
125,125,83,19,100,47,Abnormal
126,126,83,19,100,46,Abnormal
127,127,82,19,100,47,Abnormal
128,128,82,19,100,46,Abnormal
129,129,82,19,100,47,Abnormal
130,130,82,19,100,46,Abnormal
131,131,82,18,100,47,Abnormal
132,132,82,18,100,46,Abnormal
133,133,82,21,100,45,Abnormal
134,134,82,21,100,46,Abnormal
135,135,82,21,100,47,Abnormal
136,136,82,22,100,46,Abnormal
137,137,82,22,100,46,Abnormal
138,138,81,22,100,46,Abnormal
139,139,81,22,100,46,Abnormal
140,140,81,21,100,46,Abnormal
141,141,82,21,100,46,Abnormal
142,142,80,21,100,46,Abnormal
143,143,79,21,100,47,Abnormal
144,144,79,21,100,46,Abnormal
145,145,79,21,100,47,Abnormal
146,146,79,20,100,47,Abnormal
147,147,80,20,100,46,Abnormal
148,148,80,20,100,46,Abnormal
149,149,80,20,100,46,Abnormal
150,150,80,19,100,47,Abnormal
151,151,80,19,100,46,Abnormal
152,152,80,19,100,46,Abnormal
153,153,80,19,100,30,Normal
154,154,79,19,100,45,Abnormal
155,155,79,19,100,46,Abnormal
156,156,79,19,100,45,Abnormal
157,157,79,18,100,30,Normal
158,158,79,18,100,46,Abnormal
159,159,78,18,100,46,Abnormal
160,160,78,18,100,46,Abnormal
161,161,79,18,100,46,Abnormal
162,162,78,18,100,45,Abnormal
163,163,78,17,100,46,Abnormal
164,164,79,17,100,45,Abnormal
165,165,79,17,100,46,Abnormal
166,166,79,17,100,46,Abnormal
167,167,79,17,100,47,Abnormal
168,168,79,17,100,47,Abnormal
169,169,80,17,100,46,Abnormal
170,170,80,17,100,30,Normal
171,171,80,17,100,46,Abnormal
172,172,80,17,100,46,Abnormal
173,173,81,18,100,30,Normal
174,174,80,18,100,30,Normal
175,175,80,18,100,30,Normal
176,176,81,18,100,46,Abnormal
177,177,81,18,100,45,Abnormal
178,178,81,18,100,45,Abnormal
179,179,81,18,100,46,Abnormal
180,180,81,18,100,45,Abnormal
181,181,80,18,100,30,Normal
182,182,80,18,100,46,Abnormal
183,183,80,19,100,30,Normal
184,184,80,19,100,30,Normal
185,185,79,19,100,30,Normal
186,186,79,19,100,45,Abnormal
187,187,79,19,100,47,Abnormal
188,188,78,19,100,46,Abnormal
189,189,78,19,100,45,Abnormal
190,190,78,19,100,30,Normal
191,191,78,19,100,45,Abnormal
192,192,78,19,100,46,Abnormal
193,193,77,19,100,45,Abnormal
194,194,78,19,100,29,Normal
195,195,78,19,100,46,Abnormal
196,196,78,19,100,30,Normal
197,197,78,19,100,45,Abnormal
198,198,78,19,100,30,Normal
199,199,79,19,100,30,Normal
200,200,79,19,100,46,Abnormal
201,201,79,19,100,30,Normal
202,202,80,18,100,46,Abnormal
203,203,79,18,100,45,Abnormal
204,204,79,18,100,30,Normal
205,205,80,18,100,46,Abnormal
206,206,79,18,100,30,Normal
207,207,79,18,100,46,Abnormal
208,208,79,18,100,30,Normal
209,209,79,18,100,30,Normal
210,210,79,18,100,46,Abnormal
211,211,79,18,100,45,Abnormal
212,212,80,18,100,30,Normal
213,213,80,18,100,46,Abnormal
214,214,80,18,100,30,Normal
215,215,80,18,100,45,Abnormal
216,216,80,17,100,46,Abnormal
217,217,80,17,100,45,Abnormal
218,218,80,17,100,30,Normal
219,219,80,17,100,30,Normal
220,220,81,17,100,45,Abnormal
221,221,81,17,100,30,Normal
222,222,81,17,100,45,Abnormal
223,223,82,17,100,30,Normal
224,224,82,17,100,46,Abnormal
225,225,81,17,100,45,Abnormal
226,226,81,17,100,30,Normal
227,227,81,17,100,44,Abnormal
228,228,81,17,100,30,Normal
229,229,81,17,100,46,Abnormal
230,230,81,18,100,30,Normal
231,231,81,18,100,45,Abnormal
232,232,80,18,100,30,Normal
233,233,81,18,100,46,Abnormal
234,234,81,18,100,30,Normal
235,235,81,18,100,30,Normal
236,236,81,18,100,45,Abnormal
237,237,81,18,100,45,Abnormal
238,238,81,18,100,45,Abnormal
239,239,81,18,100,45,Abnormal
240,240,81,17,100,45,Abnormal
241,241,81,17,100,45,Abnormal
242,242,81,17,100,30,Normal
243,243,82,17,100,45,Abnormal
244,244,81,17,100,30,Normal
245,245,81,17,100,30,Normal
246,246,81,17,100,30,Normal
247,247,81,17,100,45,Abnormal
248,248,81,17,100,30,Normal
249,249,81,17,100,30,Normal
250,250,81,17,100,44,Abnormal
251,251,81,17,100,45,Abnormal
252,252,81,17,100,44,Abnormal
253,253,81,17,100,43,Abnormal
254,254,82,17,100,30,Normal
255,255,82,17,100,44,Abnormal
256,256,82,17,100,44,Abnormal
257,257,82,17,100,44,Abnormal
258,258,82,17,100,43,Abnormal
259,259,82,16,100,44,Abnormal
260,260,81,16,100,30,Normal
261,261,81,16,100,43,Abnormal
262,262,81,16,100,43,Abnormal
263,263,81,16,100,42,Abnormal
264,264,80,16,100,42,Abnormal
265,265,80,16,100,30,Normal
266,266,80,16,100,30,Normal
267,267,80,16,100,30,Normal
268,268,80,16,100,42,Abnormal
269,269,80,17,100,42,Abnormal
270,270,81,17,100,42,Abnormal
271,271,81,17,100,30,Normal
272,272,81,17,100,42,Abnormal
273,273,82,17,100,42,Abnormal
274,274,82,17,100,42,Abnormal
275,275,82,18,100,30,Normal
276,276,82,18,100,30,Normal
277,277,82,18,100,41,Abnormal
278,278,82,18,100,42,Abnormal
279,279,82,18,100,30,Normal
280,280,82,18,100,30,Normal
281,281,81,18,100,41,Abnormal
282,282,81,18,100,30,Normal
283,283,81,18,100,41,Abnormal
284,284,81,18,100,30,Normal
285,285,81,18,100,41,Abnormal
286,286,81,18,100,31,Normal
287,287,81,18,100,41,Abnormal
288,288,81,18,100,31,Normal
289,289,81,18,100,31,Normal
290,290,81,18,100,40,Abnormal
291,291,81,18,100,40,Abnormal
292,292,81,18,100,31,Normal
293,293,81,18,100,39,Abnormal
294,294,80,18,100,31,Normal
295,295,80,18,100,39,Abnormal
296,296,80,17,100,39,Abnormal
297,297,80,17,100,38,Abnormal
298,298,80,17,100,39,Abnormal
299,299,80,17,100,38,Abnormal
300,300,80,17,100,38,Abnormal
301,301,80,17,100,32,Normal
302,302,81,17,100,37,Abnormal
303,303,81,17,100,32,Normal
304,304,81,17,100,38,Abnormal
305,305,81,17,100,38,Abnormal
306,306,81,17,100,38,Abnormal
307,307,81,17,100,38,Abnormal
308,308,81,16,100,37,Abnormal
309,309,81,16,100,37,Abnormal
310,310,81,16,100,38,Abnormal
311,311,81,16,100,38,Abnormal
312,312,81,16,100,38,Abnormal
313,313,81,16,100,32,Normal
314,314,81,16,100,39,Abnormal
315,315,81,16,100,39,Abnormal
316,316,80,16,100,40,Abnormal
317,317,81,16,100,41,Abnormal
318,318,81,16,100,40,Abnormal
319,319,81,16,100,40,Abnormal
320,320,81,16,100,40,Abnormal
321,321,81,16,100,41,Abnormal
322,322,81,16,100,40,Abnormal
323,323,81,16,100,41,Abnormal
324,324,81,16,100,40,Abnormal
325,325,81,17,100,40,Abnormal
326,326,81,17,100,41,Abnormal
327,327,81,17,100,40,Abnormal
328,328,81,17,100,41,Abnormal
329,329,81,17,100,40,Abnormal
330,330,81,17,100,40,Abnormal
331,331,81,17,100,40,Abnormal
332,332,81,17,100,40,Abnormal
333,333,81,17,100,40,Abnormal
334,334,81,17,100,41,Abnormal
335,335,81,17,100,40,Abnormal
336,336,81,17,100,41,Abnormal
337,337,82,17,100,39,Abnormal
338,338,82,17,100,40,Abnormal
339,339,82,17,100,41,Abnormal
340,340,82,17,100,40,Abnormal
341,341,82,17,100,40,Abnormal
342,342,83,17,100,40,Abnormal
343,343,83,17,100,39,Abnormal
344,344,82,17,100,40,Abnormal
345,345,82,17,100,32,Normal
346,346,82,17,100,39,Abnormal
347,347,82,17,100,40,Abnormal
348,348,82,17,100,32,Normal
349,349,82,17,100,39,Abnormal
350,350,82,17,100,40,Abnormal
351,351,82,17,100,32,Normal
352,352,82,17,100,39,Abnormal
353,353,83,17,100,39,Abnormal
354,354,83,17,100,39,Abnormal
355,355,84,17,100,40,Abnormal
356,356,84,17,100,39,Abnormal
357,357,85,17,100,40,Abnormal
358,358,85,17,100,39,Abnormal
359,359,85,17,100,40,Abnormal
360,360,85,17,100,39,Abnormal
361,361,85,17,100,39,Abnormal
362,362,85,17,100,40,Abnormal
363,363,85,17,100,39,Abnormal
364,364,85,17,100,39,Abnormal
365,365,85,17,100,40,Abnormal
366,366,84,17,100,38,Abnormal
367,367,84,17,100,39,Abnormal
368,368,84,17,100,39,Abnormal
369,369,84,17,100,40,Abnormal
370,370,85,17,100,40,Abnormal
371,371,84,18,100,39,Abnormal
372,372,84,18,100,40,Abnormal
373,373,84,18,100,40,Abnormal
374,374,84,18,100,39,Abnormal
375,375,84,18,100,40,Abnormal
376,376,84,18,100,40,Abnormal
377,377,84,18,100,41,Abnormal
